speech_sequence_idx,speech_sequence_path,speaker_id,text_embedding_idx,text,audio_event_idx,audio_file_path,audio_start_time,audio_stop_time,audio_sample_rate,audio_start_sample,audio_stop_sample,n_audio_samples,speech_frame_start,speech_frame_stop,speech_frame_count,speech_feature_dim
2693,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2709,“我决不离开你。”,2710,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,99.522000,99.888000,12000,1194264,1198656,4392,61362,61380,18,1024
2694,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2710,不过，,2711,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,99.895000,100.014000,12000,1198740,1200168,1428,61380,61385,5,1024
2695,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2711,他想到了什么，,2712,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,100.019000,100.389000,12000,1200228,1204668,4440,61385,61403,18,1024
2696,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2712,又觉得放心了：,2713,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,100.395000,100.764000,12000,1204740,1209168,4428,61403,61421,18,1024
2697,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2713,“可也是，,2714,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,100.770000,100.951000,12000,1209240,1211412,2172,61421,61429,8,1024
2698,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2714,它们咬第二口时，,2715,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,100.958000,101.388000,12000,1211496,1216656,5160,61429,61450,21,1024
2699,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2715,已经没有毒液了……”,2716,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,101.396000,101.826000,12000,1216752,1221912,5160,61450,61471,21,1024
2700,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2716,当天夜里，,2717,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,101.834000,102.076000,12000,1222008,1224912,2904,61471,61482,11,1024
2701,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2717,我没看见他起程。,2718,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,102.083000,102.513000,12000,1224996,1230156,5160,61482,61503,21,1024
2702,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2718,他悄没声儿地走了。,2719,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,102.522000,103.014000,12000,1230264,1236168,5904,61503,61527,24,1024
2703,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2719,我好不容易赶上他时，,2720,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,103.024000,103.576000,12000,1236288,1242912,6624,61527,61554,27,1024
2704,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2720,他仍然执著地快步往前走。,2721,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,103.585000,104.264000,12000,1243020,1251168,8148,61554,61587,33,1024
2705,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2721,他只是对我说：,2722,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,104.273000,104.638000,12000,1251276,1255656,4380,61587,61605,18,1024
2706,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2722,“啊！你来了……”,2723,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,104.647000,104.888000,12000,1255764,1258656,2892,61605,61616,11,1024
2707,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2723,说完他就拉住我的手。,2724,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,104.898000,105.451000,12000,1258776,1265412,6636,61616,61643,27,1024
2708,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2724,可是他又感到不安起来：,2725,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,105.460000,106.076000,12000,1265520,1272912,7392,61643,61673,30,1024
2709,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2725,“你不该来的。,2726,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,106.083000,106.388000,12000,1272996,1276656,3660,61673,61688,15,1024
2710,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2726,你会难过的。,2727,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,106.396000,106.701000,12000,1276752,1280412,3660,61688,61703,15,1024
2711,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2727,我看上去会像死去一样，,2728,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,106.709000,107.326000,12000,1280508,1287912,7404,61703,61733,30,1024
2712,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2728,可那不是真的……”,2729,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,107.334000,107.701000,12000,1288008,1292412,4404,61733,61751,18,1024
2713,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2729,我不作声。,2730,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,107.708000,107.951000,12000,1292496,1295412,2916,61751,61762,11,1024
2714,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2730,“你是明白的。,2731,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,107.957000,108.263000,12000,1295484,1299156,3672,61762,61777,15,1024
2715,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2731,路太远了。,2732,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,108.271000,108.513000,12000,1299252,1302156,2904,61777,61788,11,1024
2716,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2732,我没法带走这副躯壳。,2733,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,108.520000,109.076000,12000,1302240,1308912,6672,61788,61815,27,1024
2717,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2733,它太沉了。”,2734,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,109.083000,109.326000,12000,1308996,1311912,2916,61815,61826,11,1024
2718,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2734,我不作声。,2735,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,109.334000,109.576000,12000,1312008,1314912,2904,61826,61837,11,1024
2719,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2735,“可这就像一棵老树脱下的树皮。,2736,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,109.584000,110.388000,12000,1315008,1324656,9648,61837,61876,39,1024
2720,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2736,脱下一层树皮，,2737,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,110.398000,110.763000,12000,1324776,1329156,4380,61876,61894,18,1024
2721,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2737,是用不着伤心的……”,2738,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,110.771000,111.201000,12000,1329252,1334412,5160,61894,61915,21,1024
2722,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2738,我不作声。,2739,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,111.211000,111.451000,12000,1334532,1337412,2880,61915,61926,11,1024
2723,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2739,他有点气馁。,2740,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,111.457000,111.763000,12000,1337484,1341156,3672,61926,61941,15,1024
2724,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2740,但他重又打起精神：,2741,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,111.771000,112.263000,12000,1341252,1347156,5904,61941,61965,24,1024
2725,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2741,“你知道，这样挺好。,2742,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,112.273000,112.700000,12000,1347276,1352400,5124,61965,61986,21,1024
2726,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2742,我也会望着满天星星的。,2743,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,112.713000,113.325000,12000,1352556,1359900,7344,61986,62016,30,1024
2727,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2743,每颗星星都会有一个生锈辘轳的水井。,2744,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,113.339000,114.326000,12000,1360068,1371912,11844,62016,62065,49,1024
2728,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2744,所有的星星都会倒水给我喝……”,2745,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,114.338000,115.101000,12000,1372056,1381212,9156,62065,62102,37,1024
2729,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2745,我不作声。,2746,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,115.111000,115.325000,12000,1381332,1383900,2568,62102,62112,10,1024
2730,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2746,“这真是太有趣了！,2747,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,115.333000,115.763000,12000,1383996,1389156,5160,62112,62133,21,1024
2731,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2747,你有五亿个铃铛，,2748,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,115.772000,116.200000,12000,1389264,1394400,5136,62133,62154,21,1024
2732,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2748,我有五亿个水井……”,2749,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,116.208000,116.638000,12000,1394496,1399656,5160,62154,62175,21,1024
2733,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2749,他也不作声了，,2750,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,116.646000,117.013000,12000,1399752,1404156,4404,62175,62193,18,1024
2734,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2750,因为他哭了……,2751,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,117.019000,117.325000,12000,1404228,1407900,3672,62193,62208,15,1024
2735,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2751,“到了。,2752,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,117.337000,117.450000,12000,1408044,1409400,1356,62208,62213,5,1024
2736,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2752,让我独自跨出一步吧。”,2753,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,117.458000,118.013000,12000,1409496,1416156,6660,62213,62240,27,1024
2737,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2753,说着他坐了下来，,2754,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,118.021000,118.450000,12000,1416252,1421400,5148,62240,62261,21,1024
2738,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2754,因为他害怕。,2755,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,118.456000,118.763000,12000,1421472,1425156,3684,62261,62276,15,1024
2739,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2755,他又说：,2756,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,118.768000,118.950000,12000,1425216,1427400,2184,62276,62284,8,1024
2740,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2756,“你知道……,2757,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,118.956000,119.138000,12000,1427472,1429656,2184,62284,62292,8,1024
2741,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2757,我的花儿……,2758,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,119.144000,119.388000,12000,1429728,1432656,2928,62292,62303,11,1024
2742,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2758,我对她负有责任！,2759,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,119.395000,119.825000,12000,1432740,1437900,5160,62303,62324,21,1024
2743,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2759,她是那么柔弱！,2760,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,119.832000,120.200000,12000,1437984,1442400,4416,62324,62342,18,1024
2744,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2760,她是那么天真。,2761,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,120.208000,120.575000,12000,1442496,1446900,4404,62342,62360,18,1024
2745,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2761,她只有四根微不足道的刺，,2762,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,120.585000,121.263000,12000,1447020,1455156,8136,62360,62393,33,1024
2746,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2762,用来抵御整个世界……”,2763,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,121.272000,121.763000,12000,1455264,1461156,5892,62393,62417,24,1024
2747,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2763,我也坐下，,2764,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,121.771000,122.013000,12000,1461252,1464156,2904,62417,62428,11,1024
2748,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2764,因为我没法再站着了。,2765,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,122.019000,122.575000,12000,1464228,1470900,6672,62428,62455,27,1024
2749,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2765,他说：,2766,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,122.581000,122.700000,12000,1470972,1472400,1428,62455,62460,5,1024
2750,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2766,“好了……,2767,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,122.706000,122.825000,12000,1472472,1473900,1428,62460,62465,5,1024
2751,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2767,没别的要说了……”,2768,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,122.833000,123.200000,12000,1473996,1478400,4404,62465,62483,18,1024
2752,D:\code\chineseeeg2_littleprince_pl\data\audio\littleprince_sentence_audio_sequence_frames.npy,littleprince_f1,2768,他稍微犹豫了一下，,2769,D:\dataset\ChineseEEG-2\materials&embeddings\audio\littleprince_f1\audio_26.wav,123.208000,123.700000,12000,1478496,1484400,5904,62483,62507,24,1024
